"","spt","team","status","player","begin","end","grade","location","opponent","tG","tGA","npG","pG","npA","pA","ownG","ylw","ylwred","red","sds","Position","kID","Vorname","Nachname","Name_lang","MW","Punkte","Note","G_coef","status_pts","grade_pts","npG_pts","pG_pts","npA_pts","pA_pts","ylwred_pts","red_pts","sds_pts","clean_sheet_pts","points"
"96",1,"TSG Hoffenheim","sub","Moerstedt",90,90,NA,"home","Holstein Kiel","3","2",0,0,0,0,0,1,0,0,FALSE,"FORWARD","pl-k00141456","Max","Moerstedt","Max Moerstedt",1,20,4.07,3,2,NA,0,0,0,0,0,0,0,0,2
"97",1,"TSG Hoffenheim","bench","Philipp",NA,NA,NA,"home","Holstein Kiel","3","2",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00102795","Luca","Philipp","Luca Philipp",0.8,37,3.08,6,0,NA,0,0,0,0,0,0,0,0,0
"98",1,"TSG Hoffenheim","bench","Strobl",NA,NA,NA,"home","Holstein Kiel","3","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00149666","Lars","Strobl","Lars Strobl",0.5,0,0,5,0,NA,0,0,0,0,0,0,0,0,0
"99",1,"TSG Hoffenheim","bench","At. Szalai",NA,NA,NA,"home","Holstein Kiel","3","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00094223","Attila","Szalai","Attila Szalai",1.5,0,0,5,0,NA,0,0,0,0,0,0,0,0,0
"100",1,"TSG Hoffenheim","bench","Micheler",NA,NA,NA,"home","Holstein Kiel","3","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00149677","Florian","Micheler","Florian Micheler",0.5,2,3.5,4,0,NA,0,0,0,0,0,0,0,0,0
"101",1,"Holstein Kiel","start","Weiner",0,90,4.5,"away","TSG Hoffenheim","2","3",0,0,0,0,0,1,0,0,FALSE,"GOALKEEPER","pl-k00082076","Timon","Weiner","Timon Weiner",2.4,98,3.56,6,4,-4,0,0,0,0,0,0,0,0,0
"102",1,"Holstein Kiel","start","Ivezic",0,90,4,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00153415","Marko","Ivezic","Marko Ivezic",1.6,32,4.16,4,4,-2,0,0,0,0,0,0,0,0,2
"103",1,"Holstein Kiel","start","Erras",0,90,5,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00080029","Patrick","Erras","Patrick Erras",1.7,22,4.15,5,4,-6,0,0,0,0,0,0,0,0,-2
"104",1,"Holstein Kiel","start","Komenda",0,46,5,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00084545","Marco","Komenda","Marco Komenda",1.2,38,4.03,5,4,-6,0,0,0,0,0,0,0,0,-2
"105",1,"Holstein Kiel","start","T. Becker",0,90,3,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00079188","Timo","Becker","Timo Becker",1.8,68,3.95,5,4,2,0,0,0,0,0,0,0,0,6
"106",1,"Holstein Kiel","start","Knudsen",0,79,4,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00143830","Magnus","Knudsen","Magnus Knudsen",1.5,54,4.04,4,4,-2,0,0,0,0,0,0,0,0,2
"107",1,"Holstein Kiel","start","Holtby",0,82,3.5,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00047724","Lewis","Holtby","Lewis Holtby",1.8,18,4.24,4,4,0,0,0,0,0,0,0,0,0,4
"108",1,"Holstein Kiel","start","Puchacz",0,46,5,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00103702","Tymoteusz","Puchacz","Tymoteusz Puchacz",1.4,16,4.17,5,4,-6,0,0,0,0,0,0,0,0,-2
"109",1,"Holstein Kiel","start","Machino",0,90,2.5,"away","TSG Hoffenheim","2","3",1,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00106313","Shuto","Machino","Shuto Machino",1.4,140,3.67,3,4,4,3,0,0,0,0,0,0,0,11
"110",1,"Holstein Kiel","start","Bernhardsson",0,90,3,"away","TSG Hoffenheim","2","3",1,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00141224","Alexander","Bernhardsson","Alexander Bernhardsson",1.6,103,3.47,3,4,2,3,0,0,0,0,0,0,0,9
"111",1,"Holstein Kiel","start","Pichler",0,54,4.5,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00118660","Benedikt","Pichler","Benedikt Pichler",1.5,31,4.09,3,4,-4,0,0,0,0,0,0,0,0,0
"112",1,"Holstein Kiel","sub","Porath",46,90,2.5,"away","TSG Hoffenheim","2","3",0,0,1,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00075198","Finn","Porath","Finn Porath",1.6,90,3.77,4,2,4,0,0,2,0,0,0,0,0,8
"113",1,"Holstein Kiel","sub","Kelati",46,90,5,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,1,0,FALSE,"MIDFIELDER","pl-k00125975","Andu Yobel","Kelati","Andu Yobel Kelati",0.7,7,4.3,4,2,-6,0,0,0,0,-3,0,0,0,-7
"114",1,"Holstein Kiel","sub","Arp",54,90,4,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00091011","Fiete","Arp","Fiete Arp",1.2,37,3.92,3,2,-2,0,0,0,0,0,0,0,0,0
"115",1,"Holstein Kiel","sub","Remberg",79,90,NA,"away","TSG Hoffenheim","2","3",0,0,1,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00110187","Nicolai","Remberg","Nicolai Remberg",1.4,80,3.84,4,2,NA,0,0,2,0,0,0,0,0,4
"116",1,"Holstein Kiel","sub","M. Schulz",82,90,NA,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00079914","Marvin","Schulz","Marvin Schulz",1.4,14,4.83,4,2,NA,0,0,0,0,0,0,0,0,2
"117",1,"Holstein Kiel","bench","Dähne",NA,NA,NA,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00058963","Thomas","Dähne","Thomas Dähne",0.8,52,3.06,6,0,NA,0,0,0,0,0,0,0,0,0
"118",1,"Holstein Kiel","bench","Geschwill",NA,NA,NA,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00097901","Max","Geschwill","Max Geschwill",1,45,3.94,5,0,NA,0,0,0,0,0,0,0,0,0
"119",1,"Holstein Kiel","bench","Rosenboom",NA,NA,NA,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00106697","Lasse","Rosenboom","Lasse Rosenboom",0.8,74,3.87,5,0,NA,0,0,0,0,0,0,0,0,0
"120",1,"Holstein Kiel","bench","Gigovic",NA,NA,NA,"away","TSG Hoffenheim","2","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00116735","Armin","Gigovic","Armin Gigovic",1.2,98,3.81,4,0,NA,0,0,0,0,0,0,0,0,0
"121",1,"SC Freiburg","start","F. Müller",0,90,3,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00080766","Florian","Müller","Florian Müller",0.8,44,3.28,6,4,2,0,0,0,0,0,0,0,0,6
"122",1,"SC Freiburg","start","Kübler",0,82,1.5,"home","VfB Stuttgart","3","1",2,0,0,0,0,0,0,0,TRUE,"DEFENDER","pl-k00063777","Lukas","Kübler","Lukas Kübler",1.7,129,3.57,5,4,8,10,0,0,0,0,0,3,0,25
"123",1,"SC Freiburg","start","Rosenfelder",0,90,2.5,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00111919","Max","Rosenfelder","Max Rosenfelder",0.5,100,3.23,5,4,4,0,0,0,0,0,0,0,0,8
"124",1,"SC Freiburg","start","Lienhart",0,90,2.5,"home","VfB Stuttgart","3","1",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00084940","Philipp","Lienhart","Philipp Lienhart",3,135,3.47,5,4,4,0,0,0,0,0,0,0,0,8
"125",1,"SC Freiburg","start","Günter",0,90,2.5,"home","VfB Stuttgart","3","1",0,0,1,0,0,0,0,0,FALSE,"DEFENDER","pl-k00072706","Christian","Günter","Christian Günter",2.6,135,3.48,5,4,4,0,0,2,0,0,0,0,0,10
"126",1,"SC Freiburg","start","M. Eggestein",0,73,3,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00079503","Maximilian","Eggestein","Maximilian Eggestein",2.5,119,3.68,4,4,2,0,0,0,0,0,0,0,0,6
"127",1,"SC Freiburg","start","Osterhage",0,90,2,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00103374","Patrick","Osterhage","Patrick Osterhage",2.4,122,3.46,4,4,6,0,0,0,0,0,0,0,0,10
"128",1,"SC Freiburg","start","Doan",0,73,3,"home","VfB Stuttgart","3","1",1,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00102817","Ritsu","Doan","Ritsu Doan",4,256,3.06,4,4,2,4,0,0,0,0,0,0,0,10
"129",1,"SC Freiburg","start","Röhl",0,63,3.5,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00119858","Merlin","Röhl","Merlin Röhl",2.5,42,3.88,4,4,0,0,0,0,0,0,0,0,0,4
"130",1,"SC Freiburg","start","Grifo",0,82,2,"home","VfB Stuttgart","3","1",0,0,1,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00072759","Vincenzo","Grifo","Vincenzo Grifo",4,210,3.39,4,4,6,0,0,2,0,0,0,0,0,12
"131",1,"SC Freiburg","start","Adamu",0,90,3.5,"home","VfB Stuttgart","3","1",0,0,1,0,0,1,0,0,FALSE,"FORWARD","pl-k00130251","Junior","Adamu","Junior Adamu",1.5,49,4.07,3,4,0,0,0,2,0,0,0,0,0,6
"132",1,"SC Freiburg","sub","Höler",63,90,3,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00079935","Lucas","Höler","Lucas Höler",2.8,136,3.52,3,2,2,0,0,0,0,0,0,0,0,4
"133",1,"SC Freiburg","sub","Sallai",73,90,NA,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,0,0,0,0,0,0,0,0,2
"134",1,"SC Freiburg","sub","Ginter",73,90,NA,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00070990","Matthias","Ginter","Matthias Ginter",3.5,189,3.03,5,2,NA,0,0,0,0,0,0,0,0,2
"135",1,"SC Freiburg","sub","Muslija",82,90,NA,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00090149","Florent","Muslija","Florent Muslija",1.6,16,4,4,2,NA,0,0,0,0,0,0,0,0,2
"136",1,"SC Freiburg","sub","Ogbus",82,90,NA,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00149407","Bruno","Ogbus","Bruno Ogbus",0.5,4,0,5,2,NA,0,0,0,0,0,0,0,0,2
"137",1,"SC Freiburg","bench","Huth",NA,NA,NA,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00078917","Jannik","Huth","Jannik Huth",0.5,0,0,6,0,NA,0,0,0,0,0,0,0,0,0
"138",1,"SC Freiburg","bench","Makengo",NA,NA,NA,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00136677","Jordy","Makengo","Jordy Makengo",1.4,48,3.63,5,0,NA,0,0,0,0,0,0,0,0,0
"139",1,"SC Freiburg","bench","Höfler",NA,NA,NA,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00047579","Nicolas","Höfler","Nicolas Höfler",2.4,46,3.75,4,0,NA,0,0,0,0,0,0,0,0,0
"140",1,"SC Freiburg","bench","Weißhaupt",NA,NA,NA,"home","VfB Stuttgart","3","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00097912","Noah","Weißhaupt","Noah Weißhaupt",1.6,54,3.82,4,0,NA,0,0,0,0,0,0,0,0,0
"141",1,"VfB Stuttgart","start","Nübel",0,90,4,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00072755","Alexander","Nübel","Alexander Nübel",3.4,218,3.06,6,4,-2,0,0,0,0,0,0,0,0,2
"142",1,"VfB Stuttgart","start","P. Stenzel",0,65,5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00079360","Pascal","Stenzel","Pascal Stenzel",1.7,20,4,5,4,-6,0,0,0,0,0,0,0,0,-2
"143",1,"VfB Stuttgart","start","Stiller",0,90,3.5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00104317","Angelo","Stiller","Angelo Stiller",4.5,183,3.24,4,4,0,0,0,0,0,0,0,0,0,4
"144",1,"VfB Stuttgart","start","Chabot",0,90,3.5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00085382","Julian","Chabot","Julian Chabot",3.2,165,3.2,5,4,0,0,0,0,0,0,0,0,0,4
"145",1,"VfB Stuttgart","start","Leweling",0,90,4,"away","SC Freiburg","1","3",0,0,1,0,0,0,0,0,FALSE,"FORWARD","pl-k00105180","Jamie","Leweling","Jamie Leweling",2.6,128,3.37,3,4,-2,0,0,2,0,0,0,0,0,4
"146",1,"VfB Stuttgart","start","Krätzig",0,57,4.5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00130566","Frans","Krätzig","Frans Krätzig",1.8,85,3.34,5,4,-4,0,0,0,0,0,0,0,0,0
"147",1,"VfB Stuttgart","start","Millot",0,90,3.5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00116714","Enzo","Millot","Enzo Millot",3.5,164,3.27,4,4,0,0,0,0,0,0,0,0,0,4
"148",1,"VfB Stuttgart","start","Karazor",0,65,5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00079176","Atakan","Karazor","Atakan Karazor",3,151,3.4,4,4,-6,0,0,0,0,0,0,0,0,-2
"149",1,"VfB Stuttgart","start","Undav",0,65,5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00087885","Deniz","Undav","Deniz Undav",5.5,157,3.23,3,4,-6,0,0,0,0,0,0,0,0,-2
"150",1,"VfB Stuttgart","start","Führich",0,81,4.5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00080351","Chris","Führich","Chris Führich",5,146,3.41,4,4,-4,0,0,0,0,0,0,0,0,0
"151",1,"VfB Stuttgart","start","Demirovic",0,90,3.5,"away","SC Freiburg","1","3",1,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00087705","Ermedin","Demirovic","Ermedin Demirovic",4.8,162,3.56,3,4,0,3,0,0,0,0,0,0,0,7
"152",1,"VfB Stuttgart","sub","Mittelstädt",57,90,4,"away","SC Freiburg","1","3",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00079813","Maximilian","Mittelstädt","Maximilian Mittelstädt",3.5,149,3.42,5,2,-2,0,0,0,0,0,0,0,0,0
"153",1,"VfB Stuttgart","sub","Chase",65,90,3.5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00143055","Anrie","Chase","Anrie Chase",0.5,14,4.17,5,2,0,0,0,0,0,0,0,0,0,2
"154",1,"VfB Stuttgart","sub","Diehl",65,90,4.5,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00121863","Justin","Diehl","Justin Diehl",1.6,9,4.25,3,2,-4,0,0,0,0,0,0,0,0,-2
"155",1,"VfB Stuttgart","sub","Rieder",65,90,4,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00131930","Fabian","Rieder","Fabian Rieder",2.2,56,3.77,4,2,-2,0,0,0,0,0,0,0,0,0
"156",1,"VfB Stuttgart","sub","Woltemade",81,90,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00106698","Nick","Woltemade","Nick Woltemade",1.8,202,2.68,3,2,NA,0,0,0,0,0,0,0,0,2
"157",1,"VfB Stuttgart","bench","Bredlow",NA,NA,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00082119","Fabian","Bredlow","Fabian Bredlow",0.8,0,0,6,0,NA,0,0,0,0,0,0,0,0,0
"158",1,"VfB Stuttgart","bench","Hendriks",NA,NA,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00107843","Ramon","Hendriks","Ramon Hendriks",2,72,3.5,5,0,NA,0,0,0,0,0,0,0,0,0
"159",1,"VfB Stuttgart","bench","Keitel",NA,NA,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00088182","Yannik","Keitel","Yannik Keitel",2,28,3.25,4,0,NA,0,0,0,0,0,0,0,0,0
"160",1,"VfB Stuttgart","bench","Silas",NA,NA,NA,"away","SC Freiburg","1","3",0,0,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,0,0,0,0,0,0,0,0,0
"161",1,"FC Augsburg","start","Labrovic",0,90,3,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00139040","Nediljko","Labrovic","Nediljko Labrovic",2.4,86,3.13,6,4,2,0,0,0,0,0,0,0,0,6
"162",1,"FC Augsburg","start","Pedersen",0,90,5,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00101253","Mads","Pedersen","Mads Pedersen",1.4,0,4.63,5,4,-6,0,0,0,0,0,0,0,0,-2
"163",1,"FC Augsburg","start","Gouweleeuw",0,90,3.5,"home","Werder Bremen","2","2",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00075006","Jeffrey","Gouweleeuw","Jeffrey Gouweleeuw",2.2,165,3.39,5,4,0,0,0,0,0,0,0,0,0,4
"164",1,"FC Augsburg","start","K. Schlotterbeck",0,90,3.5,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00101460","Keven","Schlotterbeck","Keven Schlotterbeck",2.8,80,3.5,5,4,0,0,0,0,0,0,0,0,0,4
"165",1,"FC Augsburg","start","Giannoulis",0,80,3.5,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00097350","Dimitrios","Giannoulis","Dimitrios Giannoulis",1.7,128,3.6,5,4,0,0,0,0,0,0,0,0,0,4
"166",1,"FC Augsburg","start","Breithaupt",0,59,3,"home","Werder Bremen","2","2",0,0,1,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00119868","Tim","Breithaupt","Tim Breithaupt",1.2,8,3.75,4,4,2,0,0,2,0,0,0,0,0,8
"167",1,"FC Augsburg","start","Rexhbecaj",0,90,2.5,"home","Werder Bremen","2","2",1,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00080554","Elvis","Rexhbecaj","Elvis Rexhbecaj",1.6,72,3.83,4,4,4,4,0,0,0,0,0,0,0,12
"168",1,"FC Augsburg","start","Maier",0,59,3.5,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00082087","Arne","Maier","Arne Maier",1.6,42,3.91,4,4,0,0,0,0,0,0,0,0,0,4
"169",1,"FC Augsburg","start","Engels",0,80,4,"home","Werder Bremen","2","2",0,0,0,0,0,1,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,4,-2,0,0,0,0,0,0,0,0,2
"170",1,"FC Augsburg","start","Essende",0,90,2.5,"home","Werder Bremen","2","2",1,0,0,0,0,1,0,0,FALSE,"FORWARD","pl-k00119823","Samuel","Essende","Samuel Essende",1.8,72,4,3,4,4,3,0,0,0,0,0,0,0,11
"171",1,"FC Augsburg","start","P. Tietz",0,66,3,"home","Werder Bremen","2","2",0,0,1,0,0,0,0,0,FALSE,"FORWARD","pl-k00086106","Phillip","Tietz","Phillip Tietz",1.8,107,3.75,3,4,2,0,0,2,0,0,0,0,0,8
"172",1,"FC Augsburg","sub","F. Jensen",59,90,4,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00096744","Fredrik","Jensen","Fredrik Jensen",1.6,26,4.17,4,2,-2,0,0,0,0,0,0,0,0,0
"173",1,"FC Augsburg","sub","Dorsch",59,90,4,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00075624","Niklas","Dorsch","Niklas Dorsch",1.5,97,3.45,4,2,-2,0,0,0,0,0,0,0,0,0
"174",1,"FC Augsburg","sub","M. Bauer",66,90,NA,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00097999","Maximilian","Bauer","Maximilian Bauer",1.2,14,4.21,5,2,NA,0,0,0,0,0,0,0,0,2
"175",1,"FC Augsburg","sub","M. Wolf",80,90,NA,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00079577","Marius","Wolf","Marius Wolf",1.8,79,3.97,4,2,NA,0,0,0,0,0,0,0,0,2
"176",1,"FC Augsburg","sub","Mounié",80,90,NA,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00087441","Steve","Mounié","Steve Mounié",1.6,29,3.83,3,2,NA,0,0,0,0,0,0,0,0,2
"177",1,"FC Augsburg","bench","Klein",NA,NA,NA,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00093843","Daniel","Klein","Daniel Klein",0.5,0,0,6,0,NA,0,0,0,0,0,0,0,0,0
"178",1,"FC Augsburg","bench","Kömür",NA,NA,NA,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00139273","Mert","Kömür","Mert Kömür",1.2,48,3.77,4,0,NA,0,0,0,0,0,0,0,0,0
"179",1,"FC Augsburg","bench","Vargas",NA,NA,NA,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00101783","Ruben","Vargas","Ruben Vargas",1.8,14,3.9,4,0,NA,0,0,0,0,0,0,0,0,0
"180",1,"FC Augsburg","bench","Kabadayi",NA,NA,NA,"home","Werder Bremen","2","2",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00136835","Yusuf","Kabadayi","Yusuf Kabadayi",1,13,0,3,0,NA,0,0,0,0,0,0,0,0,0
"181",1,"Werder Bremen","start","Zetterer",0,90,3,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00076053","Michael","Zetterer","Michael Zetterer",3.2,186,3.28,6,4,2,0,0,0,0,0,0,0,0,6
"182",1,"Werder Bremen","start","Stark",0,46,5,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00071151","Niklas","Stark","Niklas Stark",2,118,3.36,5,4,-6,0,0,0,0,0,0,0,0,-2
"183",1,"Werder Bremen","start","Friedl",0,90,3.5,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00090042","Marco","Friedl","Marco Friedl",3.5,138,3.08,5,4,0,0,0,0,0,0,0,0,0,4
"184",1,"Werder Bremen","start","Veljkovic",0,90,4,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00082539","Milos","Veljkovic","Milos Veljkovic",1.7,44,3.65,5,4,-2,0,0,0,0,0,0,0,0,2
"185",1,"Werder Bremen","start","Weiser",0,90,2,"away","FC Augsburg","2","2",0,0,2,0,0,0,0,0,TRUE,"DEFENDER","pl-k00058003","Mitchell","Weiser","Mitchell Weiser",3,195,3.38,5,4,6,0,0,4,0,0,0,3,0,17
"186",1,"Werder Bremen","start","Lynen",0,90,3.5,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00135660","Senne","Lynen","Senne Lynen",2,98,3.75,4,4,0,0,0,0,0,0,0,0,0,4
"187",1,"Werder Bremen","start","Agu",0,90,2.5,"away","FC Augsburg","2","2",1,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00096032","Felix","Agu","Felix Agu",1.6,98,3.59,5,4,4,5,0,0,0,0,0,0,0,13
"188",1,"Werder Bremen","start","Schmid",0,88,3.5,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00094959","Romano","Schmid","Romano Schmid",3.2,195,3.33,4,4,0,0,0,0,0,0,0,0,0,4
"189",1,"Werder Bremen","start","Stage",0,90,3,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00117298","Jens","Stage","Jens Stage",2,199,3.26,4,4,2,0,0,0,0,0,0,0,0,6
"190",1,"Werder Bremen","start","Topp",0,46,5,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00121838","Keke","Topp","Keke Topp",1.4,38,5,3,4,-6,0,0,0,0,0,0,0,0,-2
"191",1,"Werder Bremen","start","Ducksch",0,81,4.5,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00057247","Marvin","Ducksch","Marvin Ducksch",3.8,144,3.68,3,4,-4,0,0,0,0,0,0,0,0,0
"192",1,"Werder Bremen","sub","A. Jung",46,90,3.5,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00065090","Anthony","Jung","Anthony Jung",2,66,3.83,5,2,0,0,0,0,0,0,0,0,0,2
"193",1,"Werder Bremen","sub","Njinmah",46,90,2.5,"away","FC Augsburg","2","2",1,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00118312","Justin","Njinmah","Justin Njinmah",2,55,4.15,3,2,4,3,0,0,0,0,0,0,0,9
"194",1,"Werder Bremen","sub","Grüll",81,90,NA,"away","FC Augsburg","2","2",0,0,0,0,0,1,0,0,FALSE,"FORWARD","pl-k00128262","Marco","Grüll","Marco Grüll",1.8,104,3.7,3,2,NA,0,0,0,0,0,0,0,0,2
"195",1,"Werder Bremen","sub","Bittencourt",88,90,NA,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00060535","Leonardo","Bittencourt","Leonardo Bittencourt",1.7,77,3.69,4,2,NA,0,0,0,0,0,0,0,0,2
"196",1,"Werder Bremen","sub","Alvero",90,90,NA,"away","FC Augsburg","2","2",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00147901","Skelly","Alvero","Skelly Alvero",1.6,12,4.38,4,2,NA,0,0,0,0,0,0,0,0,2
